,Name,Vehicle_details,Mileage,Rating,Rating-Count,Price,Deal-Status,Year,Status
6508,BMW,2020 BMW X7 xDrive40i,21504 ,4.0,156 ,66999,Great Deal,2020,Great
6509,BMW,2019 BMW X7 xDrive50i,37986 ,4.0,156 ,69911,Great Deal,2019,Great
6510,Volvo,2020 Volvo XC90 T6 Momentum 7 Passenger,29187 ,4.2,875 ,41000,Great Deal,2020,Great
6511,Volkswagen,2019 Volkswagen Atlas 3.6L SE,22424 ,4.6,1988 ,31500,Great Deal | $6036 under,2019,Great
6512,Chevrolet,2017 Chevrolet Corvette Z06,39509 ,4.6,6210 ,66500,Great Deal | $4695 under,2017,Great
6513,Volvo,2020 Volvo XC40 T5 R-Design,21861 ,4.5,138 ,36993,Great Deal | $3795 under,2020,Great
6514,Volvo,2019 Volvo XC40 T5 Inscription,26078 ,4.5,138 ,34693,Great Deal | $5150 under,2019,Great
6515,Volkswagen,2022 Volkswagen Atlas 2.0T SEL,13241 ,4.6,109 ,39495,CPO Warrantied,2022,Unknown
6516,Dodge,2020 Dodge Durango GT,27568 ,Nan,0 ,35200,Great Deal | $3097 under,2020,Great
6517,Chevrolet,2022 Chevrolet Camaro LT1,4899 ,1.3,13 ,42570,Great Deal | $3328 under,2022,Great
6518,MINI,2021 MINI John Cooper Works GP Base,6951 ,Nan,4 ,54500,Fair Deal,2021,Fair
6519,Jeep,2021 Jeep Wrangler Sport,6172 ,4.7,3202 ,35500,Great Deal | $5259 under,2021,Great
6520,Acura,2020 Acura MDX 3.5L,41089 ,Nan,88 ,38495,Great Deal | $3058 under,2020,Great
6521,Mercedes-Benz,2021 Mercedes-Benz S-Class S 580 4MATIC,4767 ,4.7,2058 ,123759,CPO Warrantied,2021,Unknown
6522,Porsche,2022 Porsche 911 ,2174 ,4.9,419 ,167595,CPO Warrantied,2022,Unknown
6523,Porsche,2021 Porsche Taycan Turbo,16842 ,4.9,3037 ,156981,Good Deal | $2782 under,2021,Good
6524,Porsche,2020 Porsche Taycan Turbo,26768 ,4.9,3037 ,134981,Great Deal | $9081 under,2020,Great
6525,Porsche,2022 Porsche Taycan Base,618 ,2.9,387 ,119900,Good Deal,2022,Good
6526,Porsche,2021 Porsche Taycan Base,11027 ,4.9,510 ,115336,Good Deal,2021,Good
6527,Porsche,2020 Porsche Taycan ,9135 ,4.9,3037 ,162981,Great Deal,2020,Great
6528,Subaru,2019 Subaru Ascent Premium 8-Passenger,57870 ,4.7,179 ,27610,Great Deal | $2916 under,2019,Great
6529,Ford,2020 Ford F-150 Platinum,47186 ,4.3,510 ,51950,Good Deal | $1257 under,2020,Good
6530,Cadillac,2023 Cadillac XT6 Premium Luxury AWD,276 ,4.8,526 ,68990,CPO Warrantied,2023,Unknown
6531,Toyota,2020 Toyota Highlander XLE,62747 ,4.2,422 ,32771,Good Deal | $1072 under,2020,Good
6532,Chevrolet,2017 Chevrolet SS Base,46509 ,4.7,1454 ,49619,Good Deal,2017,Good
6533,Dodge,2018 Dodge Charger GT,54454 ,4.4,201 ,27998,Good Deal | $946 under,2018,Good
6534,Chevrolet,2019 Chevrolet Blazer 3LT,29010 ,Nan,205 ,36997,Good Deal | $966 under,2019,Good
6535,Porsche,2018 Porsche Panamera Base,38879 ,4.9,1271 ,72499,Great Deal | $3752 under,2018,Great
6536,Ford,2021 Ford F-150 XLT,11450 ,3.9,688 ,49944,Good Deal,2021,Good
6537,Volkswagen,2021 Volkswagen Tiguan 2.0T SEL,17075 ,3.7,246 ,32995,Great Deal | $2784 under,2021,Great
6538,Kia,2022 Kia Carnival SX Prestige,19144 ,4.9,2595 ,55632,Good Deal,2022,Good
6539,Jeep,2022 Jeep Wagoneer Series III,937 ,Nan,40 ,74000,CPO Warrantied,2022,Unknown
6540,Chevrolet,2021 Chevrolet Colorado ZR2,12091 ,4.1,1491 ,43002,Good Deal | $1414 under,2021,Good
6541,Chevrolet,2019 Chevrolet Suburban Premier,32961 ,3.7,308 ,58992,Great Deal | $5065 under,2019,Great
6542,Ford,2020 Ford Explorer ST,18938 ,4.3,162 ,49936,Good Deal | $1228 under,2020,Good
6543,Toyota,2018 Toyota Highlander Hybrid XLE,37365 ,4.7,1319 ,40384,Good Deal,2018,Good
6544,BMW,2020 BMW X3 M M,11381 ,4.8,544 ,65584,Great Deal | $6587 under,2020,Great
6545,Rolls-Royce,2019 Rolls-Royce Dawn Base,18298 ,Nan,Nan,344940,Good Deal,2019,Good
6546,Subaru,2020 Subaru Legacy Limited XT,21575 ,4.7,179 ,32256,Good Deal | $1307 under,2020,Good
6547,INFINITI,2015 INFINITI QX80 Base,97220 ,4.8,832 ,25987,CPO Warrantied,2015,Unknown
6548,Ford,2020 Ford Ranger XLT,53827 ,Nan,13 ,33715,Good Deal | $1435 under,2020,Good
6549,Kia,2021 Kia Stinger GT-Line,26047 ,4.7,2266 ,35991,Great Deal | $3474 under,2021,Great
6550,RAM,2019 RAM 1500 Big Horn,38026 ,4.7,281 ,36371,Good Deal,2019,Good
6551,BMW,2020 BMW 228 Gran Coupe i xDrive,14456 ,4.3,487 ,34000,Great Deal | $3949 under,2020,Great
6552,Chevrolet,2021 Chevrolet Silverado 1500 WT,10513 ,Nan,0 ,30988,CPO Warrantied,2021,Unknown
6553,Acura,2022 Acura TLX A-Spec,5585 ,4.2,92 ,46000,Good Deal,2022,Good
6554,INFINITI,2022 INFINITI QX55 ESSENTIAL,23406 ,4.5,114 ,46997,Great Deal,2022,Great
6555,INFINITI,2022 INFINITI QX55 SENSORY,4286 ,4.8,549 ,54216,Great Deal,2022,Great
6556,Cadillac,2021 Cadillac CT5 Sport RWD,19845 ,Nan,23 ,46888,Good Deal,2021,Good
6557,Cadillac,2020 Cadillac CT5 Luxury RWD,8184 ,Nan,1 ,33595,Great Deal | $6739 under,2020,Great
6558,Chevrolet,2021 Chevrolet Camaro LT1,6993 ,4.5,215 ,45395,Good Deal,2021,Good
6559,BMW,2022 BMW 228 Gran Coupe i xDrive,8325 ,4.3,290 ,39600,Good Deal | $1150 under,2022,Good
6560,BMW,2019 BMW X5 xDrive40i,25690 ,3.2,88 ,51914,Great Deal | $8526 under,2019,Great
6561,RAM,2020 RAM 2500 Lone Star,17639 ,Nan,87 ,60995,Great Deal | $3533 under,2020,Great
6562,BMW,2019 BMW X5 xDrive40i,37210 ,3.6,492 ,49990,Great Deal | $7029 under,2019,Great
6563,Porsche,2015 Porsche 911 Targa 4S,47392 ,4.9,3750 ,111994,Good Deal,2015,Good
6564,GMC,2019 GMC Acadia SLT-1,40088 ,Nan,2 ,33490,Good Deal | $1592 under,2019,Good
6565,Ford,2022 Ford Mustang Mach-E Select,2930 ,4.5,1687 ,56499,Good Deal,2022,Good
6566,Jeep,2020 Jeep Grand Cherokee Limited,31309 ,2.1,174 ,32900,Great Deal | $8678 under,2020,Great
6567,Honda,2020 Honda Ridgeline ,21299 ,4.9,165 ,38297,CPO Warrantied,2020,Unknown
6568,Ford,2021 Ford Bronco Sport Badlands First Edition,6976 ,4.4,645 ,47778,Good Deal,2021,Good
6569,Volvo,2019 Volvo XC60 T5 R-Design,46111 ,4.3,1178 ,33500,Great Deal | $5497 under,2019,Great
6570,Chevrolet,2021 Chevrolet Silverado 1500 RST,2369 ,4.7,975 ,50999,Great Deal,2021,Great
6571,Jeep,2021 Jeep Grand Cherokee Overland,16945 ,Nan,6 ,52798,Good Deal,2021,Good
6572,BMW,2020 BMW 530e iPerformance,5359 ,4.5,363 ,49495,Good Deal,2020,Good
6573,Ford,2021 Ford Bronco Sport Big Bend,7895 ,4.3,510 ,34650,Good Deal | $1448 under,2021,Good
6574,Volkswagen,2020 Volkswagen Atlas Cross Sport 2.0T SE w/Technology,39930 ,4.1,623 ,31977,Good Deal | $1466 under,2020,Good
6575,Ford,2019 Ford Explorer sport,55203 ,Nan,1169 ,38450,Good Deal,2019,Good
6576,Mercedes-Benz,2020 Mercedes-Benz E-Class E 450 4MATIC,29513 ,4.6,190 ,49988,Great Deal,2020,Great
6577,Cadillac,2020 Cadillac XT5 Premium Luxury,48503 ,4.9,724 ,34449,Great Deal | $4152 under,2020,Great
6578,Chrysler,2020 Chrysler Pacifica Limited,56161 ,4.7,1543 ,35436,Great Deal | $2694 under,2020,Great
6579,Ford,2020 Ford F-150 XLT,35110 ,4.4,441 ,43722,Good Deal,2020,Good
6580,Honda,2020 Honda CR-V EX,36899 ,3.1,104 ,28780,CPO Warrantied,2020,Unknown
6581,RAM,2022 RAM 1500 Big Horn,5188 ,4.9,2165 ,48984,Good Deal,2022,Good
6582,Cadillac,2021 Cadillac XT5 Premium Luxury,11873 ,4.6,566 ,46052,Great Deal,2021,Great
6583,Bentley,2022 Bentley Flying Spur W12,3757 ,Nan,4 ,289950,CPO Warrantied,2022,Unknown
6584,Alfa Romeo,2020 Alfa Romeo Giulia Ti,23972 ,4.8,868 ,36983,Good Deal | $170 under,2020,Good
6585,Cadillac,2018 Cadillac CT6 2.0L Turbo Luxury,36619 ,Nan,299 ,36226,Great Deal | $4259 under,2018,Great
6586,Dodge,2021 Dodge Charger R/T,19859 ,4.6,872 ,37000,Good Deal | $383 under,2021,Good
6587,Porsche,2022 Porsche Taycan Cross Turismo Turbo,663 ,4.5,48 ,198900,Good Deal,2022,Good
6588,Chevrolet,2019 Chevrolet Tahoe Premier,61366 ,4.1,57 ,54999,Good Deal | $2023 under,2019,Good
6589,BMW,2021 BMW 330e xDrive,19122 ,3.9,139 ,43635,Great Deal | $4615 under,2021,Great
6590,Honda,2019 Honda Passport Sport,45112 ,3.7,380 ,27777,Great Deal | $2102 under,2019,Great
6591,Toyota,2022 Toyota Highlander XLE,9882 ,3.8,515 ,47996,Good Deal,2022,Good
6592,Dodge,2020 Dodge Challenger R/T Scat Pack,12286 ,Nan,37 ,56990,Good Deal,2020,Good
6593,Toyota,2021 Toyota Camry SE,42876 ,3.1,604 ,27848,Good Deal | $592 under,2021,Good
6594,Toyota,2021 Toyota Highlander XLE,24818 ,4.8,882 ,39538,Good Deal | $1010 under,2021,Good
6595,Cadillac,2022 Cadillac XT6 Premium Luxury AWD,12943 ,Nan,0 ,54000,Great Deal | $2898 under,2022,Great
6596,INFINITI,2021 INFINITI QX80 Luxe,21206 ,4.9,155 ,58641,Great Deal,2021,Great
6597,Ford,2020 Ford Transit-150 LIMITED SE,13170 ,4.3,162 ,79936,Great Deal,2020,Great
6598,Ford,2020 Ford F-150 XLT,13433 ,2.6,210 ,48080,Good Deal,2020,Good
6599,Mercedes-Benz,2020 Mercedes-Benz AMG S 63 Base 4MATIC,16097 ,4.5,335 ,132927,CPO Warrantied,2020,Unknown
6600,Volvo,2018 Volvo S90 Momentum,15099 ,Nan,14 ,38995,CPO Warrantied,2018,Unknown
6601,Toyota,2020 Toyota Highlander Limited,30793 ,4.2,995 ,38000,CPO Warrantied,2020,Unknown
6602,BMW,2020 BMW 440 i xDrive,24146 ,1.7,102 ,53995,Good Deal | $1693 under,2020,Good
6603,Honda,2019 Honda Passport EX-L,38533 ,1.8,53 ,32235,Good Deal | $1520 under,2019,Good
6604,Subaru,2020 Subaru Crosstrek Limited,14152 ,4.6,282 ,33000,Good Deal,2020,Good
6605,Volkswagen,2021 Volkswagen Atlas 3.6L SEL,40440 ,4.1,623 ,39777,Great Deal | $4054 under,2021,Great
6606,Volvo,2020 Volvo XC90 T6 R-Design 7 Passenger,35901 ,4.0,130 ,47494,Good Deal | $2034 under,2020,Good
6607,Porsche,2021 Porsche Cayenne S,10225 ,4.6,317 ,97990,Great Deal | $7566 under,2021,Great
6608,INFINITI,2020 INFINITI QX50 SENSORY,28038 ,4.8,616 ,39950,Good Deal,2020,Good
6609,Volvo,2019 Volvo XC60 Hybrid T8 R-Design,20957 ,1.6,15 ,50983,Great Deal | $7048 under,2019,Great
6610,Porsche,2019 Porsche Panamera GTS,6969 ,4.5,162 ,125995,Good Deal | $3209 under,2019,Good
6611,Toyota,2019 Toyota Camry SE,32499 ,4.6,911 ,25924,Good Deal | $226 under,2019,Good
6612,Buick,2020 Buick Envision Essence,16410 ,4.2,102 ,30898,Good Deal | $1062 under,2020,Good
6613,Kia,2022 Kia Telluride EX,9159 ,4.3,236 ,48995,Great Deal | $2803 under,2022,Great
6614,Cadillac,2020 Cadillac CT5 Premium Luxury,15624 ,4.7,1317 ,41900,Great Deal | $4401 under,2020,Great
6615,Porsche,2020 Porsche 718 Cayman GT4,4355 ,4.8,35 ,126168,Great Deal,2020,Great
6616,Dodge,2018 Dodge Durango SXT,59341 ,Nan,11 ,28995,Good Deal | $1328 under,2018,Good
6617,Jeep,2019 Jeep Wrangler Sport,38203 ,4.6,2742 ,32844,Good Deal | $1520 under,2019,Good
6618,Toyota,2021 Toyota Sienna XLE,34480 ,4.8,172 ,51495,Good Deal,2021,Good
6619,Ford,2022 Ford Mustang Mach-E GT,8056 ,4.8,918 ,71500,Good Deal,2022,Good
6620,Honda,2018 Honda CR-V EX-L,48135 ,3.4,93 ,28500,Great Deal | $1717 under,2018,Great
6621,Jeep,2021 Jeep Cherokee Limited,13294 ,4.6,609 ,32333,CPO Warrantied,2021,Unknown
6622,Jeep,2020 Jeep Compass Limited,19837 ,4.2,438 ,27974,Good Deal | $347 under,2020,Good
6623,Chevrolet,2018 Chevrolet Traverse LT Leather,71247 ,4.8,2353 ,24950,Great Deal | $4930 under,2018,Great
6624,Toyota,2021 Toyota Prius 20th Anniversary Edition,32354 ,4.8,366 ,30530,Good Deal | $1209 under,2021,Good
6625,Kia,2019 Kia Stinger GT2,6778 ,3.3,462 ,40101,Great Deal | $4710 under,2019,Great
6626,Kia,2022 Kia Stinger GT1,14000 ,4.9,1887 ,44742,Good Deal | $1415 under,2022,Good
6627,Toyota,2019 Toyota Highlander XLE,38099 ,4.6,1140 ,37504,Good Deal | $940 under,2019,Good
6628,BMW,2019 BMW X7 xDrive40i,32111 ,4.8,883 ,61488,Great Deal,2019,Great
6629,Honda,2020 Honda HR-V Touring,11790 ,4.9,1340 ,29986,Good Deal,2020,Good
6630,Kia,2020 Kia Stinger GT-Line,33051 ,4.8,1719 ,30988,Great Deal | $3699 under,2020,Great
6631,Kia,2022 Kia Stinger GT-Line,18675 ,3.7,49 ,37500,CPO Warrantied,2022,Unknown
6632,Maserati,2020 Maserati Quattroporte S Q4 GranLusso,7072 ,Nan,0 ,75995,Good Deal | $1809 under,2020,Good
6633,Ford,2015 Ford Expedition EL XLT,81500 ,Nan,65 ,28590,Fair Deal,2015,Fair
6634,Dodge,2021 Dodge Durango GT,36417 ,4.1,423 ,40098,Good Deal,2021,Good
6635,Toyota,2020 Toyota C-HR LE,19510 ,3.2,246 ,25919,Good Deal,2020,Good
6636,BMW,2020 BMW 530 i xDrive,33246 ,4.7,617 ,45388,Good Deal,2020,Good
6637,Acura,2022 Acura MDX ,11218 ,Nan,21 ,52900,CPO Warrantied,2022,Unknown
6638,Honda,2020 Honda Fit EX,13892 ,4.6,1053 ,23994,Good Deal,2020,Good
6639,Volvo,2021 Volvo XC60 R-Design,15754 ,4.1,44 ,51997,Good Deal,2021,Good
6640,Volvo,2020 Volvo XC90 T6 Momentum 7 Passenger,21123 ,4.9,2203 ,46000,Great Deal | $9790 under,2020,Great
6641,Chevrolet,2020 Chevrolet Equinox 1LT,27970 ,Nan,3 ,27999,Good Deal | $697 under,2020,Good
6642,Jeep,2022 Jeep Gladiator Mojave,5825 ,4.9,176 ,54880,Good Deal | $1185 under,2022,Good
6643,GMC,2019 GMC Acadia Denali,58474 ,4.9,525 ,35900,Good Deal | $317 under,2019,Good
6644,BMW,2021 BMW X7 xDrive40i,17937 ,4.4,1319 ,71899,Great Deal,2021,Great
6645,Toyota,2022 Toyota 4Runner TRD Sport,1685 ,3.8,468 ,46374,Good Deal,2022,Good
6646,Honda,2019 Honda Pilot Elite,20409 ,2.2,172 ,35911,Great Deal | $4814 under,2019,Great
6647,Ford,2020 Ford Expedition Max Limited,48595 ,4.4,304 ,48994,Great Deal | $3642 under,2020,Great
6648,Ford,2019 Ford Expedition Max Platinum,45767 ,4.4,304 ,56492,Good Deal | $2548 under,2019,Good
6649,Maserati,2019 Maserati Levante Base,19985 ,4.6,1773 ,46995,Great Deal,2019,Great
6650,Subaru,2020 Subaru Outback Onyx Edition XT,13662 ,4.8,50 ,35277,Great Deal | $3490 under,2020,Great
6651,Ford,2021 Ford F-150 Lariat,5462 ,4.6,103 ,59499,Great Deal | $3002 under,2021,Great
6652,Porsche,2021 Porsche Cayenne Turbo,13885 ,4.8,851 ,134995,Good Deal | $5589 under,2021,Good
6653,Honda,2020 Honda Passport EX-L,24081 ,4.8,1532 ,37000,Good Deal,2020,Good
6654,Porsche,2020 Porsche 911 Carrera 4S,9034 ,3.7,119 ,153991,Good Deal | $2765 under,2020,Good
6655,Jeep,2022 Jeep Grand Cherokee L Overland,2000 ,4.9,4094 ,61994,Good Deal | $2441 under,2022,Good
6656,Jeep,2022 Jeep Grand Cherokee L Overland,7056 ,3.8,788 ,63595,Fair Deal,2022,Fair
6657,Jeep,2021 Jeep Wrangler Sport,3000 ,3.3,343 ,38912,Great Deal | $3171 under,2021,Great
6658,Volkswagen,2022 Volkswagen Taos 1.5T SEL,10404 ,Nan,5 ,32893,Fair Deal,2022,Fair
6659,Volvo,2021 Volvo S60 T5 Momentum,28454 ,2.8,208 ,34488,Great Deal | $3642 under,2021,Great
6660,Chevrolet,2018 Chevrolet Tahoe LS,39582 ,4.7,104 ,37996,Great Deal | $2322 under,2018,Great
6661,Nissan,2022 Nissan Frontier PRO-4X,1165 ,2.9,12 ,40998,Good Deal,2022,Good
6662,Porsche,2020 Porsche Cayenne E-Hybrid AWD,16410 ,4.1,254 ,88588,Fair Deal,2020,Fair
6663,Toyota,2019 Toyota Highlander XLE,51498 ,4.2,383 ,32661,Great Deal | $4206 under,2019,Great
6664,Nissan,2021 Nissan Sentra SV,31358 ,Nan,221 ,24998,Fair Deal,2021,Fair
6665,Porsche,2021 Porsche Macan Base,10588 ,4.9,3750 ,56902,Good Deal | $332 under,2021,Good
6666,Honda,2019 Honda Accord Sport,14279 ,3.5,815 ,27808,Good Deal | $194 under,2019,Good
6667,RAM,2021 RAM 1500 Rebel,44945 ,4.9,418 ,50684,Good Deal | $2042 under,2021,Good
6668,Cadillac,2021 Cadillac XT6 Sport AWD,11378 ,4.8,1437 ,51495,Great Deal | $2887 under,2021,Great
6669,Subaru,2021 Subaru Ascent Touring 7-Passenger,17142 ,4.7,2462 ,43824,Good Deal | $370 under,2021,Good
6670,GMC,2019 GMC Terrain Denali,26869 ,4.7,1543 ,34634,Good Deal | $1330 under,2019,Good
6671,RAM,2022 RAM 1500 Classic Tradesman,1313 ,4.2,609 ,39994,Good Deal | $110 under,2022,Good
6672,Honda,2022 Honda Passport EX-L,6640 ,3.2,589 ,38977,Good Deal | $1627 under,2022,Good
6673,RAM,2022 RAM 1500 Rebel,7448 ,4.8,6677 ,56203,Good Deal | $2532 under,2022,Good
6674,Ford,2020 Ford Expedition Limited,74859 ,4.8,1186 ,39990,CPO Warrantied,2020,Unknown
6675,BMW,2021 BMW X7 M50i,19219 ,4.3,1210 ,139989,CPO Warrantied,2021,Unknown
6676,Ford,2022 Ford F-150 Platinum,3824 ,2.5,64 ,72984,Good Deal | $1576 under,2022,Good
6677,Ford,2018 Ford F-150 Lariat,43143 ,2.5,64 ,38984,Great Deal | $4793 under,2018,Great
6678,Porsche,2020 Porsche Cayenne Turbo Coupe AWD,21561 ,4.8,488 ,123980,Good Deal | $379 under,2020,Good
6679,INFINITI,2019 INFINITI QX30 LUXE,24607 ,4.7,34 ,28615,CPO Warrantied,2019,Unknown
6680,Ford,2020 Ford F-150 PLATINUM,60927 ,Nan,2 ,48000,CPO Warrantied,2020,Unknown
6681,Chevrolet,2020 Chevrolet Corvette Stingray w/2LT,8608 ,3.2,318 ,88999,Great Deal | $7492 under,2020,Great
6682,Kia,2021 Kia K5 GT-Line,3755 ,4.9,7255 ,30499,Good Deal | $1308 under,2021,Good
6683,Kia,2022 Kia K5 EX,8589 ,4.9,7255 ,33995,Fair Deal,2022,Fair
6684,Kia,2022 Kia K5 GT-Line,24326 ,4.9,707 ,31750,Great Deal | $2780 under,2022,Great
