,Mileage,Rating,Rating-Count,Year,Price,Name,Status,model_details
9583,62786,4.3,433,2020,58880.0,Ford,Fair, Ford Transit-350 XLT
9584,21221,4.4,515,2021,37995.0,Toyota,Fair,1 Toyota Camry Hybrid XLE
9585,29368,4.9,1207,2016,27950.0,Toyota,Good,16 Toyota RAV4 Limited
9586,4751,3.4,481,2021,42600.0,Cadillac,Great,1 Cadillac XT4 Premium Luxury
9587,32906,3.4,481,2020,35933.0,Cadillac,Great, Cadillac XT4 Sport
9588,32063,4.5,414,2020,32997.0,Cadillac,Great, Cadillac XT4 Premium Luxury
9589,1461,3.9,56,2022,133500.0,Mercedes-Benz,Unknown, Mercedes-Benz S-Class S 580 4MATIC
9590,24514,4.6,2895,2019,35984.0,Toyota,Great,19 Toyota Highlander SE
9591,8609,3.7,397,2022,39447.0,Volkswagen,Great, Volkswagen Atlas Cross Sport 2.0T SE w/Technology
9593,14809,3.5,843,2018,38991.0,GMC,Good,18 GMC Canyon SLT
9594,12988,4.4,1161,2021,50000.0,Ford,Fair,1 Ford Mustang GT Premium
9595,94363,4.7,133,2016,28620.0,Porsche,Great,16 Porsche Macan S
9596,12548,4.3,2396,2021,44000.0,Acura,Good,1 Acura RDX Technology Package
9597,14172,4.3,487,2021,66800.0,BMW,Good,1 BMW X5 xDrive40i
9598,1052,4.9,2001,2022,33999.0,Toyota,Great, Toyota Corolla Cross LE
9599,30984,4.9,155,2021,32896.0,INFINITI,Unknown,1 INFINITI QX50 Luxe
9602,54252,4.9,626,2018,33099.0,Toyota,Good,18 Toyota Highlander SE
9603,20041,4.8,2019,2020,20788.0,Toyota,Fair, Toyota Yaris Sedan LE
9604,19077,3.7,1722,2021,23895.0,Subaru,Fair,1 Subaru Impreza Base
9605,14886,4.9,928,2021,31583.0,Honda,Good,1 Honda Accord Sport SE
9606,10118,4.6,726,2022,81400.0,Maserati,Fair, Maserati Ghibli F Tributo Q4
9607,5951,4.6,258,2021,58688.0,Maserati,Great,1 Maserati Ghibli 
9608,7930,4.6,726,2019,49990.0,Maserati,Good,19 Maserati Ghibli S
9609,1835,4.6,1773,2022,85995.0,Maserati,Good, Maserati Ghibli F Tributo
9611,60251,4.5,2864,2019,53000.0,RAM,Good,19 RAM 2500 Big Horn
9612,2363,4.0,68,2021,60000.0,Chevrolet,Fair,1 Chevrolet Silverado 3500 LT
9613,31804,4.5,560,2018,63990.0,RAM,Good,18 RAM 2500 Laramie
9614,9137,4.1,1369,2022,33197.0,Honda,Good, Honda Insight Touring
9615,45136,4.0,1073,2018,33546.0,Honda,Good,18 Honda Ridgeline RTL-T
9616,29064,4.7,1799,2020,64927.0,BMW,Great, BMW X5 M50i
9618,20670,1.8,198,2019,32996.0,BMW,Great,19 BMW 230 i xDrive
9619,4089,4.6,220,2022,25921.0,Volkswagen,Great, Volkswagen Taos 1.5T S
9621,32749,3.6,659,2020,35559.0,Toyota,Unknown, Toyota Highlander LE
9622,60432,4.7,4054,2019,27995.0,Ford,Great,19 Ford Explorer XLT
9623,17634,4.5,843,2020,66520.0,BMW,Good, BMW X3 M SPORTS ACTIVITY VEHICLE
9624,26641,4.2,15,2020,35590.0,Honda,Good, Honda Passport EX-L
9625,35480,4.6,963,2021,39977.0,Toyota,Good,1 Toyota Highlander XLE
9626,15909,4.8,1195,2017,104985.0,Porsche,Great,17 Porsche 911 Carrera
9627,410,4.5,134,2022,58495.0,Ford,Fair, Ford Explorer Platinum
9628,21845,4.8,883,2020,50988.0,BMW,Great, BMW X5 xDrive40i
9629,19257,4.6,698,2019,70000.0,Cadillac,Great,19 Cadillac Escalade Platinum
9630,10502,4.5,210,2022,35999.0,Kia,Good, Kia Niro EV EX
9631,15962,3.8,30,2021,31550.0,Toyota,Good,1 Toyota Camry SE
9632,2272,3.6,115,2021,30995.0,Toyota,Fair,1 Toyota Camry SE
9633,48708,4.7,1095,2020,71699.0,Mercedes-Benz,Good, Mercedes-Benz GLS 450 Base 4MATIC
9634,21560,4.5,882,2020,39867.0,Ford,Good, Ford Explorer XLT
9635,54394,4.8,2115,2021,37000.0,Toyota,Good,1 Toyota Highlander LE
9636,45595,4.9,737,2021,50994.0,INFINITI,Great,1 INFINITI QX80 Luxe
9637,33557,3.4,19,2021,73900.0,BMW,Great,1 BMW X7 xDrive40i
9638,41036,4.3,66,2019,66900.0,BMW,Great,19 BMW X7 xDrive50i
9639,8737,4.0,501,2022,54385.0,Chevrolet,Good, Chevrolet Silverado 1500 Limited RST
9640,18276,4.8,460,2022,55748.0,Chevrolet,Good, Chevrolet Silverado 1500 Limited LT Trail Boss
9641,22809,4.9,3855,2020,39999.0,Mercedes-Benz,Good, Mercedes-Benz C-Class C 300 4MATIC
9642,3605,4.9,59,2022,64996.0,Ford,Good, Ford F-150 XLT
9643,18778,4.9,4710,2020,67231.0,Volvo,Good, Volvo XC90 Hybrid T8 Inscription 6 Passenger
9645,29717,4.8,6834,2019,60988.0,BMW,Great,19 BMW X7 xDrive40i
9646,45732,4.7,1250,2020,36480.0,Jeep,Great, Jeep Gladiator Sport
9647,27497,1.8,53,2020,26580.0,Honda,Fair, Honda Accord LX 1.5T
9650,29900,4.7,543,2018,20998.0,Volkswagen,Great,18 Volkswagen Golf TSI SE
9651,45197,3.7,246,2021,39995.0,Volkswagen,Great,1 Volkswagen Atlas Cross Sport 3.6L V6 SEL Premium R-Line
9652,31086,4.9,737,2021,55999.0,INFINITI,Great,1 INFINITI QX80 Luxe
9653,44629,4.7,828,2019,19598.0,Ford,Great,19 Ford Fusion S
9654,24317,4.8,4222,2019,28481.0,Chevrolet,Fair,19 Chevrolet Bolt EV Premier
9656,35022,3.7,702,2020,55000.0,Jeep,Fair, Jeep Gladiator Rubicon
9657,11484,4.1,1337,2021,44000.0,Jeep,Good,1 Jeep Gladiator Sport
9659,8599,3.6,1847,2022,40930.0,RAM,Great, RAM 1500 Big Horn/Lone Star
9660,9769,4.3,86,2018,78993.0,Porsche,Fair,18 Porsche Macan Turbo
9661,12071,4.5,4675,2022,65066.0,Jeep,Unknown, Jeep Wagoneer Series II
9662,24251,5.0,970,2021,35995.0,Cadillac,Great,1 Cadillac XT4 Luxury
9663,12292,4.0,78,2021,65945.0,Ford,Good,1 Ford Expedition Max Limited
9664,15332,4.0,621,2019,52500.0,Chevrolet,Great,19 Chevrolet Corvette Stingray
9665,13146,4.3,208,2021,28000.0,Jeep,Great,1 Jeep Compass Latitude
9666,11587,4.9,1064,2021,29674.0,Volkswagen,Unknown,1 Volkswagen Passat 2.0T R-Line
9668,11509,3.3,103,2019,54900.0,Porsche,Good,19 Porsche Macan Base
9669,13290,4.6,674,2020,69911.0,Porsche,Good, Porsche Macan S
9670,2740,4.5,61,2021,45999.0,Toyota,Unknown,1 Toyota Supra 
9671,5397,3.9,252,2022,59895.0,RAM,Good, RAM 1500 Limited
9672,10103,4.9,318,2021,34999.0,Kia,Fair,1 Kia K5 GT-Line
9673,28093,2.4,11,2022,26769.0,Kia,Good, Kia K5 LX
9674,8860,4.9,318,2022,28999.0,Kia,Great, Kia K5 GT-Line
9675,37635,4.9,2203,2021,41000.0,Volvo,Unknown,1 Volvo V60 Cross Country T5
9677,55060,4.8,1608,2020,31244.0,Acura,Good, Acura TLX V6 w/Technology Package
9679,2224,4.9,3294,2022,56813.0,Toyota,Great, Toyota Supra 3.
9680,30568,4.5,843,2021,59673.0,BMW,Good,1 BMW X4 M40i
9681,49998,4.0,880,2019,40000.0,Nissan,Great,19 Nissan Armada Platinum
9682,13284,4.9,4094,2021,48294.0,Dodge,Good,1 Dodge Durango GT
9683,30801,4.7,69,2019,36492.0,Chevrolet,Good,19 Chevrolet Colorado LT
9684,3879,4.6,22,2021,36995.0,Subaru,Good,1 Subaru Forester Limited
9685,6425,5.0,283,2022,107990.0,Porsche,Fair, Porsche Taycan Base
9686,24031,4.3,433,2019,33799.0,Volvo,Great,19 Volvo XC40 T5 Momentum
9687,33225,4.3,433,2019,34325.0,Volvo,Great,19 Volvo XC40 T4 R-Design
9688,32695,4.3,433,2019,36799.0,Volvo,Good,19 Volvo XC40 T5 R-Design
9689,56531,4.8,2925,2019,33206.0,Toyota,Good,19 Toyota Tundra SR
9690,35752,3.9,99,2020,53894.0,Chevrolet,Great, Chevrolet Tahoe Premier
9691,18745,3.7,112,2021,32000.0,Kia,Good,1 Kia K5 GT-Line
9692,21056,4.9,155,2020,40999.0,INFINITI,Great, INFINITI QX60 Luxe
9693,26615,2.7,1040,2019,32700.0,Honda,Great,19 Honda Odyssey EX
9695,18753,2.9,26,2020,39475.0,Honda,Good, Honda Odyssey EX-L
9696,23805,3.8,22,2020,48996.0,Chevrolet,Good, Chevrolet Silverado 1500 LT Trail Boss
9697,50359,4.6,511,2020,26900.0,Ford,Great, Ford Edge SEL
9698,26098,4.6,1113,2020,23250.0,Honda,Good, Honda Civic LX
9699,14775,4.5,1735,2021,37943.0,Chevrolet,Good,1 Chevrolet Camaro LT1
9700,38565,4.5,379,2020,45400.0,Nissan,Great, Nissan Titan Platinum Reserve
9701,2003,3.5,283,2022,35990.0,Volkswagen,Fair, Volkswagen Taos 1.5T SEL
9702,7309,3.2,33,2022,38000.0,Volvo,Unknown, Volvo S60 B5 Momentum
9703,12949,3.9,41,2020,58501.0,Ford,Good, Ford F-350 XLT
9704,20906,3.9,81,2019,31450.0,Cadillac,Great,19 Cadillac XT4 Premium Luxury
9705,5035,4.3,218,2022,61795.0,Cadillac,Good, Cadillac XT6 Premium Luxury AWD
9706,14225,4.8,451,2021,39985.0,Volkswagen,Good,1 Volkswagen Atlas Cross Sport 3.6L V6 SE w/Technology R-Line
9707,40479,3.8,315,2017,19888.0,Chrysler,Good,17 Chrysler 200 Limited
9708,72851,4.1,1102,2018,57000.0,Ford,Good,18 Ford F-150 RAPTOR
9710,27410,4.8,789,2021,27899.0,Volkswagen,Unknown,1 Volkswagen Atlas 2.0T S
9711,37799,2.4,190,2021,26755.0,Kia,Fair,1 Kia Seltos SX
9712,15093,3.9,55,2019,34998.0,Acura,Good,19 Acura TLX V6 w/Technology Package
9713,20014,2.9,297,2020,37719.0,Ford,Good, Ford Explorer XLT
9715,22740,4.8,46,2020,37988.0,INFINITI,Good, INFINITI Q50 3.0t LUXE
9716,4420,4.3,1074,2021,38982.0,Ford,Good,1 Ford Escape Titanium
9717,16349,4.7,1382,2022,75987.0,Chevrolet,Good, Chevrolet Suburban RST
9720,27720,4.9,1225,2020,28500.0,Volkswagen,Great, Volkswagen Arteon 2.0T SE
9721,28462,4.8,416,2020,25514.0,Volkswagen,Good, Volkswagen Tiguan 2.0T S
9722,5201,4.8,860,2022,34338.0,GMC,Good, GMC Canyon Elevation
9723,44518,4.7,284,2020,62995.0,BMW,Great, BMW X7 xDrive40i
9724,7816,4.4,664,2022,47965.0,Nissan,Good, Nissan Pathfinder Platinum
9725,21768,4.7,308,2020,42833.0,RAM,Good, RAM 1500 Big Horn
9726,44162,4.9,486,2019,29080.0,Honda,Good,19 Honda Passport Sport
9729,4263,4.1,44,2022,43990.0,Volvo,Unknown, Volvo S60 Momentum
9730,31418,4.3,331,2019,52000.0,Ford,Great,19 Ford Expedition Max Limited
9731,25123,4.5,2487,2021,51497.0,Ford,Good,1 Ford Expedition XLT
9732,38086,4.8,1438,2019,42987.0,BMW,Unknown,19 BMW Z4 sDrive30i
9733,73037,4.1,663,2018,33397.0,Nissan,Great,18 Nissan Armada Platinum
9734,3476,4.8,278,2022,52990.0,Cadillac,Fair, Cadillac XT5 Premium Luxury
9735,24420,3.4,133,2021,28400.0,Kia,Unknown,1 Kia K5 EX
9736,27810,4.4,433,2020,34926.0,GMC,Good, GMC Terrain Denali
9737,5665,4.5,475,2022,148467.0,BMW,Unknown, BMW ALPINA B8 Gran Coupe xDrive
9738,13100,3.5,150,2020,134890.0,Porsche,Good, Porsche Panamera Sport Turismo GTS
9739,22567,4.9,1067,2019,31823.0,Toyota,Great,19 Toyota RAV4 XLE Premium
9740,17884,4.4,1129,2021,36199.0,Jeep,Great,1 Jeep Grand Cherokee Limited
9741,11054,4.6,530,2021,44193.0,Toyota,Good,1 Toyota Highlander Limited
9742,36843,4.6,259,2019,39486.0,Toyota,Good,19 Toyota Highlander Limited
9743,13702,4.8,49,2022,51795.0,Volvo,Great, Volvo XC60 B5 Inscription
9744,46530,4.5,5646,2021,40700.0,Toyota,Great,1 Toyota Tundra SR
9746,31802,4.7,2224,2020,49900.0,Toyota,Good, Toyota Highlander Hybrid Platinum
9747,32695,4.8,680,2021,32749.0,Volkswagen,Great,1 Volkswagen Atlas 2.0T SE
9748,62261,3.9,688,2020,35907.0,Ford,Good, Ford F-150 XLT
9749,6691,4.5,538,2022,46991.0,Acura,Great, Acura RDX A-Spec
9750,25525,4.4,822,2019,41500.0,Cadillac,Great,19 Cadillac CT6 Luxury
9751,44899,4.4,306,2018,39978.0,Cadillac,Good,18 Cadillac CT6 3.6L Premium Luxury
9753,13357,4.8,1782,2022,81281.0,Jeep,Great, Jeep Grand Wagoneer Series I
9754,47401,4.9,5850,2020,40000.0,Jeep,Great, Jeep Wrangler Unlimited Rubicon
9755,23940,4.6,266,2019,41995.0,BMW,Great,19 BMW 440 i xDrive
9757,15918,4.9,83,2022,92540.0,Ford,Unknown, Ford F-350 PLATINUM
9758,32622,4.5,373,2019,37500.0,GMC,Great,19 GMC Acadia Denali
9759,50544,4.8,1207,2021,30000.0,Ford,Great,1 Ford Bronco Sport Big Bend
9760,4858,4.8,568,2021,35480.0,Ford,Great,1 Ford Bronco Sport Outer Banks
9761,57646,4.3,6041,2020,48990.0,Toyota,Great, Toyota Sequoia TRD Sport
9762,42150,4.3,1178,2019,34000.0,Volvo,Great,19 Volvo XC60 T6 Momentum
9763,18320,4.9,155,2022,39838.0,INFINITI,Good, INFINITI QX50 Luxe
9764,25632,5.0,109,2020,64995.0,Ford,Good, Ford F-250 Lariat
9765,26847,4.7,1382,2020,38987.0,Chevrolet,Good, Chevrolet Traverse LT Leather
9766,49853,4.9,215,2019,40490.0,Volvo,Great,19 Volvo XC90 T6 Momentum
9767,65045,4.8,4332,2018,33100.0,Toyota,Good,18 Toyota Tacoma SR5
9768,40602,3.9,55,2020,43932.0,Acura,Great, Acura MDX 3.5L w/Advance Package
9769,71295,4.9,322,2017,29990.0,Chevrolet,Good,17 Chevrolet Colorado Z71
9770,46642,4.9,322,2018,30882.0,Chevrolet,Great,18 Chevrolet Colorado LT
9771,6962,4.7,69,2022,52098.0,Chevrolet,Fair, Chevrolet Colorado ZR
9772,31376,4.8,1932,2018,31990.0,Buick,Unknown,18 Buick Enclave Essence
9773,27489,4.3,162,2018,33900.0,GMC,Good,18 GMC Acadia SLT-1
9774,33011,4.1,191,2018,23467.0,Toyota,Good,18 Toyota Camry SE
9775,12473,3.6,659,2021,45997.0,Toyota,Unknown,1 Toyota Tundra SR5
9777,33868,4.9,418,2020,56999.0,RAM,Fair, RAM 3500 Tradesman
9778,75637,4.7,1052,2017,37611.0,Toyota,Good,17 Toyota Tundra SR5
9779,37854,4.8,2925,2020,44330.0,Toyota,Great, Toyota Tundra SR5
9780,53783,4.8,1303,2019,28000.0,GMC,Good,19 GMC Terrain SLT
9781,14474,4.3,1329,2020,34999.0,Honda,Good, Honda Passport EX-L
9782,4054,2.6,176,2022,47912.0,Jeep,Good, Jeep Grand Cherokee Limited
9783,1279,4.5,5113,2022,73300.0,Ford,Good, Ford Mustang Mach-E GT
9784,309,4.4,48,2022,199900.0,Porsche,Unknown, Porsche 911 Carrera 4S
9785,21417,4.8,674,2021,30845.0,Subaru,Good,1 Subaru Crosstrek Limited
9788,4221,4.9,1187,2022,60000.0,Ford,Good, Ford F-350 XLT
9789,18343,4.6,1230,2019,38995.0,BMW,Great,19 BMW X3 xDrive30i
9790,14074,4.7,657,2021,73999.0,GMC,Great,1 GMC Sierra 2500 Denali
9791,63288,4.5,1157,2020,25729.0,Chrysler,Good, Chrysler Voyager LXI
9792,26926,3.7,618,2021,35489.0,Toyota,Good,1 Toyota RAV4 XLE
9794,13053,4.9,2017,2020,44490.0,Cadillac,Good, Cadillac CT5 Premium Luxury
9796,869,4.9,998,2022,31639.0,Honda,Good, Honda Accord Sport
9797,10617,4.6,317,2021,41372.0,Toyota,Good,1 Toyota Avalon Touring
9798,22739,4.3,510,2020,46950.0,Ford,Good, Ford Explorer ST
9799,22753,4.9,438,2021,52891.0,Cadillac,Good,1 Cadillac XT6 Premium Luxury FWD
9800,37929,3.2,75,2020,32986.0,Cadillac,Great, Cadillac XT4 Premium Luxury
9801,26368,4.5,563,2021,27999.0,Kia,Great,1 Kia K5 GT-Line
9802,17319,4.8,640,2022,54939.0,Acura,Good, Acura MDX A-Spec
9803,42633,4.4,107,2018,42000.0,GMC,Good,18 GMC Sierra 1500 SLT
9804,49686,3.5,525,2019,26995.0,Ford,Great,19 Ford Explorer XLT
9806,60125,4.1,171,2019,23849.0,Nissan,Great,19 Nissan Murano SV
9807,1093,3.3,138,2022,85999.0,GMC,Good, GMC Sierra 1500 AT4X
9808,28868,4.6,548,2018,48977.0,GMC,Good,18 GMC Sierra 1500 SLT
9810,1969,3.3,138,2022,74979.0,GMC,Good, GMC Sierra 1500 AT4
9811,4050,4.8,2576,2022,35990.0,Subaru,Unknown, Subaru Legacy Touring XT
9812,18598,4.1,1264,2018,31695.0,Buick,Great,18 Buick Enclave Essence
9813,6218,3.1,113,2019,385888.0,Porsche,Unknown,19 Porsche 911 Speedster
9814,67141,3.8,129,2020,39488.0,Chevrolet,Great, Chevrolet Tahoe LT
9815,1749,4.1,396,2021,42989.0,Nissan,Good,1 Nissan Titan SV
9816,8398,4.0,459,2022,32988.0,Chevrolet,Good, Chevrolet Colorado WT
9817,67851,3.3,234,2019,28619.0,Dodge,Good,19 Dodge Challenger R/T
9818,19341,4.1,959,2020,35962.0,MINI,Good, MINI Hardtop John Cooper Works
9819,35656,3.5,337,2020,20800.0,Kia,Good, Kia Soul X-Line
9820,15469,4.7,7422,2022,50536.0,Toyota,Good, Toyota Highlander Hybrid XLE
9821,40950,4.4,151,2020,40998.0,Acura,Great, Acura MDX 3.5L
9823,7027,4.7,281,2020,26495.0,Kia,Good, Kia Soul GT-Line 1.6L
9824,38019,2.7,36,2021,25000.0,Kia,Good,1 Kia K5 LXS
9825,22688,4.8,774,2020,87000.0,Porsche,Great, Porsche Cayenne E-Hybrid Coupe Base
9826,20207,4.6,1242,2021,48984.0,Jeep,Great,1 Jeep Gladiator Mojave
9827,35889,4.8,1241,2019,39594.0,Volvo,Great,19 Volvo XC90 T6 Momentum
9828,6121,3.9,17,2020,25932.0,Subaru,Good, Subaru Impreza Premium
9830,14350,4.8,2203,2021,64791.0,Ford,Good,1 Ford Expedition Limited
9831,29006,4.4,557,2021,54450.0,Ford,Great,1 Ford F-150 Lariat
9832,7656,4.7,195,2021,39500.0,Toyota,Good,1 Toyota Tacoma SR
9833,4360,4.8,2005,2020,41995.0,BMW,Great, BMW 330 i xDrive
9834,20239,4.6,759,2021,34943.0,Volkswagen,Great,1 Volkswagen Arteon 2.0T SEL R-Line 4MOTION
9835,13346,4.4,1607,2019,68964.0,Chevrolet,Good,19 Chevrolet Corvette Grand Sport
9836,59838,4.7,7422,2019,34250.0,Toyota,Good,19 Toyota Highlander XLE
9837,26232,4.9,2025,2019,33900.0,Toyota,Good,19 Toyota Highlander LE Plus
9838,31121,4.9,2025,2020,36500.0,Toyota,Good, Toyota Highlander LE
9839,32635,5.0,3882,2020,34000.0,Chevrolet,Great, Chevrolet Colorado Z71
9840,23873,3.9,55,2020,38997.0,Acura,Great, Acura MDX 3.5L
9841,42512,4.8,660,2021,24422.0,Jeep,Great,1 Jeep Renegade Trailhawk
9842,4133,4.6,1621,2021,36225.0,Kia,Fair,1 Kia Sorento LX
9846,19850,5.0,6,2020,44928.0,Cadillac,Great, Cadillac XT6 Premium Luxury AWD
9848,62143,4.8,713,2019,35903.0,Chevrolet,Good,19 Chevrolet Blazer RS
9849,39320,4.7,220,2020,49995.0,Volvo,Good, Volvo XC90 T6 Inscription 6 Passenger
9850,20708,3.8,546,2020,29750.0,Nissan,Great, Nissan Frontier SV
9851,4640,4.7,1497,2021,56555.0,Acura,Fair,1 Acura TLX Type S
9852,15738,3.0,1586,2020,59519.0,BMW,Good, BMW 740 i
9853,50080,2.3,31,2017,107888.0,Porsche,Unknown,17 Porsche 911 Carrera 4S
9854,43318,4.3,1034,2020,42895.0,GMC,Good, GMC Sierra 1500 Elevation
9858,46027,3.5,77,2020,42992.0,RAM,Good, RAM 1500 Big Horn
9860,40807,4.6,25,2020,43900.0,GMC,Great, GMC Sierra 1500 SLT
9861,39819,4.3,1145,2020,36985.0,Honda,Good, Honda Pilot EX-L
9862,8594,3.8,68,2022,66475.0,Jeep,Fair, Jeep Grand Cherokee Summit
9864,38894,4.3,1178,2019,30000.0,Volvo,Great,19 Volvo S60 T6 Momentum
9865,6784,4.9,1783,2021,29299.0,Kia,Great,1 Kia K5 GT-Line
9866,28866,4.4,557,2021,68955.0,Ford,Good,1 Ford F-150 Limited
9867,55024,4.1,72,2019,35999.0,Acura,Good,19 Acura RDX A-Spec
9868,39075,3.7,1682,2020,41962.0,Volvo,Great, Volvo V60 Cross Country T5
9869,36264,4.6,1819,2020,34795.0,RAM,Fair, RAM 1500 Tradesman
9870,23923,4.9,519,2018,51991.0,Cadillac,Fair,18 Cadillac CT6 3.6L Platinum
9871,35873,4.7,652,2019,53349.0,Cadillac,Great,19 Cadillac CT6 3.0 Twin Turbo Sport
9872,91942,3.8,16,2018,30752.0,Ford,Good,18 Ford F-150 XLT
9873,8882,4.0,1073,2020,41983.0,Honda,Good, Honda Ridgeline RTL-E
9874,8140,4.1,253,2021,83400.0,Porsche,Good,1 Porsche Cayenne AWD
9875,27461,4.4,1212,2019,37988.0,Toyota,Good,19 Toyota Highlander XLE
9876,20272,5.0,484,2020,34994.0,Nissan,Unknown, Nissan Titan SV
9877,17500,3.8,24,2020,23949.0,Chevrolet,Great, Chevrolet Malibu RS
9878,46985,4.2,761,2019,34377.0,GMC,Good,19 GMC Canyon SLE
9879,39456,4.2,761,2019,33648.0,GMC,Good,19 GMC Canyon SLE
9880,22344,4.9,996,2020,47500.0,Volvo,Great, Volvo XC90 Momentum
9881,12069,4.0,783,2021,44791.0,Toyota,Good,1 Toyota 4Runner SR5 Premium
9882,4007,4.9,281,2021,63989.0,Nissan,Great,1 Nissan Armada Platinum
9883,30537,4.7,612,2020,39836.0,Jeep,Fair, Jeep Grand Cherokee Altitude
9884,31268,3.2,91,2020,45888.0,Cadillac,Great, Cadillac XT6 Premium Luxury AWD
9885,37349,3.1,69,2020,35997.0,Subaru,Great, Subaru Ascent Touring 7-Passenger
9886,36507,4.7,965,2020,31498.0,Volkswagen,Good, Volkswagen Atlas Cross Sport 2.0T S
9887,9358,4.7,516,2020,29249.0,Subaru,Good, Subaru Legacy 
9888,40354,4.9,350,2019,50462.0,GMC,Good,19 GMC Sierra 1500 Denali
9889,68202,4.7,1382,2017,28487.0,GMC,Great,17 GMC Acadia Denali
9890,12879,4.5,1070,2021,36998.0,Ford,Great,1 Ford Bronco Sport Outer Banks
9893,876,4.6,6210,2021,84500.0,Chevrolet,Unknown,1 Chevrolet Corvette Stingray w/1LT
9894,4711,3.7,702,2022,72000.0,RAM,Fair, RAM 3500 Tradesman
9895,43498,4.8,274,2020,37200.0,INFINITI,Good, INFINITI QX60 Luxe
9896,21583,4.5,871,2020,35998.0,Nissan,Fair, Nissan 370Z Sport
9898,38777,4.7,291,2019,58000.0,Cadillac,Great,19 Cadillac Escalade ESV Luxury
9900,1286,3.0,585,2022,38995.0,Acura,Unknown, Acura TLX Technology
9901,12239,4.5,1242,2021,28899.0,Dodge,Unknown,1 Dodge Durango SXT
9902,57332,4.1,1038,2021,51000.0,Ford,Good,1 Ford F-150 XLT
9904,45301,4.8,5457,2019,24489.0,Subaru,Good,19 Subaru Legacy 2.5i Premium
9905,21372,4.7,128,2021,44995.0,Volvo,Great,1 Volvo XC60 T5 Inscription
9906,20186,4.9,1380,2021,40994.0,Toyota,Unknown,1 Toyota Tacoma SR5
9907,43993,4.1,1102,2020,46000.0,Ford,Good, Ford Explorer ST
9908,41207,3.7,270,2018,23957.0,GMC,Good,18 GMC Terrain SLE
9910,4680,4.8,49,2022,47389.0,Volvo,Great, Volvo XC60 B5 Momentum
9912,24952,2.0,149,2020,29999.0,Honda,Good, Honda Civic EX
9913,29265,3.7,270,2021,27983.0,Honda,Great,1 Honda Civic Sport
9914,27811,4.7,965,2020,26955.0,Volkswagen,Fair, Volkswagen Passat 2.0T R-Line
9915,4773,2.9,302,2022,51988.0,Cadillac,Good, Cadillac XT4 Sport
9916,18434,4.5,406,2020,46900.0,GMC,Good, GMC Acadia Denali
9917,8302,4.8,3007,2022,67995.0,Nissan,Good, Nissan Armada Platinum
9918,14906,4.0,389,2021,49999.0,Nissan,Good,1 Nissan Titan PRO-4X
9919,2988,4.7,787,2022,55690.0,Toyota,Good, Toyota Tundra SR5
9920,38611,4.9,876,2020,49241.0,Toyota,Good, Toyota Tundra Limited
9921,30063,4.7,6746,2022,58000.0,RAM,Great, RAM 1500 Rebel
9922,31085,4.5,284,2018,43638.0,INFINITI,Great,18 INFINITI QX80 Base
9923,9494,4.6,1709,2022,44999.0,Chevrolet,Great, Chevrolet Silverado 1500 Limited LT
9924,3249,4.9,448,2022,40993.0,INFINITI,Unknown, INFINITI QX50 LUXE
9926,22459,4.7,789,2019,24999.0,Ford,Good,19 Ford Taurus SEL
9927,2327,4.9,628,2022,31990.0,Chevrolet,Unknown, Chevrolet Bolt EV 1LT
9928,33746,4.7,132,2021,47997.0,Honda,Fair,1 Honda Odyssey Elite
9929,35560,4.3,331,2020,34000.0,Ford,Great, Ford Explorer Limited
9930,19767,4.8,526,2019,32991.0,Chevrolet,Good,19 Chevrolet Camaro 2LT
9931,45943,4.2,332,2019,28187.0,Buick,Good,19 Buick Envision Essence
9932,56376,4.6,209,2019,34995.0,Chevrolet,Great,19 Chevrolet Colorado ZR
9933,9228,3.4,508,2022,66991.0,Jeep,Great, Jeep Wagoneer Series II
9934,15762,2.0,55,2021,31999.0,Volkswagen,Great,1 Volkswagen Atlas Cross Sport 2.0T S
9935,27422,4.9,5151,2021,39546.0,Subaru,Great,1 Subaru Ascent Limited 7-Passenger
9936,30038,4.5,363,2020,46995.0,BMW,Great, BMW M340 i
9937,24821,3.8,186,2020,66999.0,Chevrolet,Good, Chevrolet Suburban Premier
9938,1315,4.6,4104,2022,74900.0,Ford,Good, Ford Bronco Wildtrak
9939,68392,4.4,408,2020,47432.0,Ford,Fair, Ford Expedition XLT
9940,29953,4.7,1088,2020,50498.0,Ford,Good, Ford Expedition XLT
9941,9851,4.6,1819,2021,49703.0,Dodge,Fair,1 Dodge Durango Citadel
9943,34795,4.9,130,2018,78445.0,Porsche,Great,18 Porsche Panamera 4S
9944,14769,4.6,1242,2021,45892.0,Jeep,Great,1 Jeep Gladiator Overland
9945,44875,5.0,145,2021,33334.0,Kia,Fair,1 Kia K5 EX
9946,12308,4.7,501,2018,77999.0,Porsche,Good,18 Porsche Panamera Base
9947,53440,4.7,1341,2020,26000.0,INFINITI,Unknown, INFINITI QX60 PURE
9948,32942,4.9,1573,2018,46314.0,Toyota,Great,18 Toyota Sequoia TRD Sport
9950,34570,4.0,297,2020,39200.0,Volvo,Good, Volvo XC40 T5 R-Design
9951,12429,4.7,613,2022,87000.0,RAM,Fair, RAM 2500 Laramie
9952,5998,4.6,307,2021,40808.0,Acura,Fair,1 Acura RDX Base
9954,8374,4.9,2726,2022,62831.0,RAM,Good, RAM 2500 Laramie
9955,54677,4.9,1892,2020,51374.0,RAM,Great, RAM 2500 Big Horn
